t_s,A_40GHz_dB,A_1550nm_dB,ILWC_kg_m2
819,0.000000,0.0000,0.000000
820,0.000000,0.0000,0.000000
821,0.000000,0.0000,0.000000
822,0.000000,0.0000,0.000000
823,0.000000,0.0000,0.000000
824,0.000000,0.0000,0.000000
825,0.000000,0.0000,0.000000
826,0.000000,0.0000,0.000000
827,0.000000,0.0000,0.000000
828,0.000000,0.0000,0.000000
829,0.000000,0.0000,0.000000
830,0.000000,0.0000,0.000000
831,0.000000,0.0000,0.000000
832,0.000000,0.0000,0.000000
833,0.000000,0.0000,0.000000
834,0.000000,0.0000,0.000000
835,0.000000,0.0000,0.000000
836,0.000000,0.0000,0.000000
837,0.000000,0.0000,0.000000
838,0.000000,0.0000,0.000000
839,0.000000,0.0000,0.000000
840,0.000000,0.0000,0.000000
841,0.000000,0.0000,0.000000
842,0.000000,0.0000,0.000000
843,0.000000,0.0000,0.000000
844,0.000000,0.0000,0.000000
845,0.000000,0.0000,0.000000
846,0.000000,0.0000,0.000000
847,0.000000,0.0000,0.000000
848,0.000000,0.0000,0.000000
849,0.000000,0.0000,0.000000
850,0.000000,0.0000,0.000000
851,0.000000,0.0000,0.000000
852,0.000000,0.0000,0.000000
853,0.000000,0.0000,0.000000
854,0.000000,0.0000,0.000000
855,0.000000,0.0000,0.000000
856,0.000000,0.0000,0.000000
857,0.000000,0.0000,0.000000
858,0.000000,0.0000,0.000000
859,0.000000,0.0000,0.000000
860,0.000000,0.0000,0.000000
861,0.000000,0.0000,0.000000
862,0.000000,0.0000,0.000000
863,0.000000,0.0000,0.000000
864,0.000000,0.0000,0.000000
865,0.000000,0.0000,0.000000
866,0.000000,0.0000,0.000000
867,0.000000,0.0000,0.000000
868,0.000000,0.0000,0.000000
869,0.000000,0.0000,0.000000
870,0.000000,0.0000,0.000000
871,0.000000,0.0000,0.000000
872,0.000000,0.0000,0.000000
873,0.000000,0.0000,0.000000
874,0.000000,0.0000,0.000000
875,0.000000,0.0000,0.000000
876,0.000000,0.0000,0.000000
877,0.000000,0.0000,0.000000
878,0.000000,0.0000,0.000000
879,0.000000,0.0000,0.000000
880,0.000000,0.0000,0.000000
881,0.000000,0.0000,0.000000
882,0.000000,0.0000,0.000000
883,0.000000,0.0000,0.000000
884,0.000000,0.0000,0.000000
885,0.000000,0.0000,0.000000
886,0.000000,0.0000,0.000000
887,0.000000,0.0000,0.000000
888,0.000000,0.0000,0.000000
889,0.000000,0.0000,0.000000
890,0.000000,0.0000,0.000000
891,0.000000,0.0000,0.000000
892,0.000000,0.0000,0.000000
893,0.000000,0.0000,0.000000
894,0.000000,0.0000,0.000000
895,0.000000,0.0000,0.000000
896,0.000000,0.0000,0.000000
897,0.000000,0.0000,0.000000
898,0.000000,0.0000,0.000000
899,0.000000,0.0000,0.000000
900,0.000000,0.0000,0.000000
901,0.000000,0.0000,0.000000
902,0.000000,0.0000,0.000000
903,0.000000,0.0000,0.000000
904,0.000000,0.0000,0.000000
905,0.000000,0.0000,0.000000
906,0.000000,0.0000,0.000000
907,0.000000,0.0000,0.000000
908,0.000000,0.0000,0.000000
909,0.000000,0.0000,0.000000
910,0.000000,0.0000,0.000000
911,0.000000,0.0000,0.000000
912,0.000000,0.0000,0.000000
913,0.000000,0.0000,0.000000
914,0.000000,0.0000,0.000000
915,0.000000,0.0000,0.000000
916,0.000000,0.0000,0.000000
917,0.000000,0.0000,0.000000
918,0.000000,0.0000,0.000000
919,0.000000,0.0000,0.000000
920,0.000000,0.0000,0.000000
921,0.000000,0.0000,0.000000
922,0.000000,0.0000,0.000000
923,0.000000,0.0000,0.000000
924,0.000000,0.0000,0.000000
925,0.000000,0.0000,0.000000
926,0.000000,0.0000,0.000000
927,0.000000,0.0000,0.000000
928,0.000000,0.0000,0.000000
929,0.000000,0.0000,0.000000
930,0.000000,0.0000,0.000000
931,0.000000,0.0000,0.000000
932,0.000000,0.0000,0.000000
933,0.000000,0.0000,0.000000
934,0.000000,0.0000,0.000000
935,0.000000,0.0000,0.000000
936,0.000000,0.0000,0.000000
937,0.000000,0.0000,0.000000
938,0.000000,0.0000,0.000000
939,0.000000,0.0000,0.000000
940,0.000000,0.0000,0.000000
941,0.000000,0.0000,0.000000
942,0.000000,0.0000,0.000000
943,0.000000,0.0000,0.000000
944,0.000000,0.0000,0.000000
945,0.000000,0.0000,0.000000
946,0.000000,0.0000,0.000000
947,0.000000,0.0000,0.000000
948,0.000000,0.0000,0.000000
949,0.000000,0.0000,0.000000
950,0.000000,0.0000,0.000000
951,0.000000,0.0000,0.000000
952,0.000000,0.0000,0.000000
953,0.000000,0.0000,0.000000
954,0.000000,0.0000,0.000000
955,0.000000,0.0000,0.000000
956,0.000000,0.0000,0.000000
957,0.000000,0.0000,0.000000
958,0.000000,0.0000,0.000000
959,0.000000,0.0000,0.000000
960,0.000000,0.0000,0.000000
961,0.000000,0.0000,0.000000
962,0.000000,0.0000,0.000000
963,0.000000,0.0000,0.000000
964,0.000000,0.0000,0.000000
965,0.000000,0.0000,0.000000
966,0.000000,0.0000,0.000000
967,0.000000,0.0000,0.000000
968,0.000000,0.0000,0.000000
969,0.000000,0.0000,0.000000
970,0.000000,0.0000,0.000000
971,0.000000,0.0000,0.000000
972,0.000000,0.0000,0.000000
973,0.000000,0.0000,0.000000
974,0.000000,0.0000,0.000000
975,0.000000,0.0000,0.000000
976,0.000000,0.0000,0.000000
977,0.000000,0.0000,0.000000
978,0.000000,0.0000,0.000000
979,0.000000,0.0000,0.000000
980,0.000000,0.0000,0.000000
981,0.000000,0.0000,0.000000
982,0.000000,0.0000,0.000000
983,0.000000,0.0000,0.000000
984,0.000000,0.0000,0.000000
985,0.000000,0.0000,0.000000
986,0.000000,0.0000,0.000000
987,0.000000,0.0000,0.000000
988,0.000000,0.0000,0.000000
989,0.000000,0.0000,0.000000
990,0.000000,0.0000,0.000000
991,0.000000,0.0000,0.000000
992,0.000000,0.0000,0.000000
993,0.000000,0.0000,0.000000
994,0.000000,0.0000,0.000000
995,0.000000,0.0000,0.000000
996,0.000000,0.0000,0.000000
997,0.000000,0.0000,0.000000
998,0.000000,0.0000,0.000000
999,0.000000,0.0000,0.000000
1000,0.000000,0.0000,0.000000
1001,0.000000,0.0000,0.000000
1002,0.000000,0.0000,0.000000
1003,0.000000,0.0000,0.000000
1004,0.000000,0.0000,0.000000
1005,0.000000,0.0000,0.000000
1006,0.000000,0.0000,0.000000
1007,0.000000,0.0000,0.000000
1008,0.000000,0.0000,0.000000
1009,0.000000,0.0000,0.000000
1010,0.000000,0.0000,0.000000
1011,0.000000,0.0000,0.000000
1012,0.000000,0.0000,0.000000
1013,0.000000,0.0000,0.000000
1014,0.000000,0.0000,0.000000
1015,0.000000,0.0000,0.000000
1016,0.000000,0.0000,0.000000
1017,0.000000,0.0000,0.000000
1018,0.000000,0.0000,0.000000
1019,0.000000,0.0000,0.000000
1020,0.000000,0.0000,0.000000
1021,0.000000,0.0000,0.000000
1022,0.000000,0.0000,0.000000
1023,0.000000,0.0000,0.000000
1024,0.000000,0.0000,0.000000
1025,0.000000,0.0000,0.000000
1026,0.000000,0.0000,0.000000
1027,0.000000,0.0000,0.000000
1028,0.000000,0.0000,0.000000
1029,0.000000,0.0000,0.000000
1030,0.000000,0.0000,0.000000
1031,0.000000,0.0000,0.000000
1032,0.000000,0.0000,0.000000
1033,0.000000,0.0000,0.000000
1034,0.000000,0.0000,0.000000
1035,0.000000,0.0000,0.000000
1036,0.000000,0.0000,0.000000
1037,0.000000,0.0000,0.000000
1038,0.000000,0.0000,0.000000
1039,0.000000,0.0000,0.000000
1040,0.000000,0.0000,0.000000
1041,0.000000,0.0000,0.000000
1042,0.000000,0.0000,0.000000
1043,0.000000,0.0000,0.000000
1044,0.000000,0.0000,0.000000
1045,0.000000,0.0000,0.000000
1046,0.000000,0.0000,0.000000
1047,0.000000,0.0000,0.000000
1048,0.000000,0.0000,0.000000
1049,0.000000,0.0000,0.000000
1050,0.000000,0.0000,0.000000
1051,0.000000,0.0000,0.000000
1052,0.000000,0.0000,0.000000
1053,0.000000,0.0000,0.000000
1054,0.000000,0.0000,0.000000
1055,0.000000,0.0000,0.000000
1056,0.000000,0.0000,0.000000
1057,0.000000,0.0000,0.000000
1058,0.000000,0.0000,0.000000
1059,0.000000,0.0000,0.000000
1060,0.000000,0.0000,0.000000
1061,0.000000,0.0000,0.000000
1062,0.000000,0.0000,0.000000
1063,0.000000,0.0000,0.000000
1064,0.000000,0.0000,0.000000
1065,0.000000,0.0000,0.000000
1066,0.000000,0.0000,0.000000
1067,0.000000,0.0000,0.000000
1068,0.000000,0.0000,0.000000
1069,0.000000,0.0000,0.000000
1070,0.000000,0.0000,0.000000
1071,0.000000,0.0000,0.000000
1072,0.000000,0.0000,0.000000
1073,0.000000,0.0000,0.000000
1074,0.000000,0.0000,0.000000
1075,0.000000,0.0000,0.000000
1076,0.000000,0.0000,0.000000
1077,0.000000,0.0000,0.000000
1078,0.000000,0.0000,0.000000
1079,0.000000,0.0000,0.000000
1080,0.000000,0.0000,0.000000
1081,0.000000,0.0000,0.000000
1082,0.000000,0.0000,0.000000
1083,0.000000,0.0000,0.000000
1084,0.000000,0.0000,0.000000
1085,0.000000,0.0000,0.000000
1086,0.000000,0.0000,0.000000
1087,0.000000,0.0000,0.000000
1088,0.000000,0.0000,0.000000
1089,0.000000,0.0000,0.000000
1090,0.000000,0.0000,0.000000
1091,0.000000,0.0000,0.000000
1092,0.000000,0.0000,0.000000
1093,0.000000,0.0000,0.000000
1094,0.000000,0.0000,0.000000
1095,0.000000,0.0000,0.000000
1096,0.000000,0.0000,0.000000
1097,0.000000,0.0000,0.000000
1098,0.000000,0.0000,0.000000
1099,0.000000,0.0000,0.000000
1100,0.000000,0.0000,0.000000
1101,0.000000,0.0000,0.000000
1102,0.000000,0.0000,0.000000
1103,0.000000,0.0000,0.000000
1104,0.000000,0.0000,0.000000
1105,0.000000,0.0000,0.000000
1106,0.000000,0.0000,0.000000
1107,0.000000,0.0000,0.000000
1108,0.000000,0.0000,0.000000
1109,0.000000,0.0000,0.000000
1110,0.000000,0.0000,0.000000
1111,0.000000,0.0000,0.000000
1112,0.000000,0.0000,0.000000
1113,0.000000,0.0000,0.000000
1114,0.000000,0.0000,0.000000
1115,0.000000,0.0000,0.000000
1116,0.000000,0.0000,0.000000
1117,0.000000,0.0000,0.000000
1118,0.000000,0.0000,0.000000
1119,0.000000,0.0000,0.000000
1120,0.000000,0.0000,0.000000
1121,0.000000,0.0000,0.000000
1122,0.000000,0.0000,0.000000
1123,0.000000,0.0000,0.000000
1124,0.000000,0.0000,0.000000
1125,0.000000,0.0000,0.000000
1126,0.000000,0.0000,0.000000
1127,0.000000,0.0000,0.000000
1128,0.000000,0.0000,0.000000
1129,0.000000,0.0000,0.000000
1130,0.000000,0.0000,0.000000
1131,0.000000,0.0000,0.000000
1132,0.000000,0.0000,0.000000
1133,0.000000,0.0000,0.000000
1134,0.000000,0.0000,0.000000
1135,0.000000,0.0000,0.000000
1136,0.000000,0.0000,0.000000
1137,0.000000,0.0000,0.000000
1138,0.000000,0.0000,0.000000
1139,0.000000,0.0000,0.000000
1140,0.000000,0.0000,0.000000
1141,0.000000,0.0000,0.000000
1142,0.000000,0.0000,0.000000
1143,0.000000,0.0000,0.000000
1144,0.000000,0.0000,0.000000
1145,0.000000,0.0000,0.000000
1146,0.000000,0.0000,0.000000
1147,0.000000,0.0000,0.000000
1148,0.000000,0.0000,0.000000
1149,0.000000,0.0000,0.000000
1150,0.000000,0.0000,0.000000
1151,0.000000,0.0000,0.000000
1152,0.000000,0.0000,0.000000
1153,0.000000,0.0000,0.000000
1154,0.000000,0.0000,0.000000
1155,0.000000,0.0000,0.000000
1156,0.000000,0.0000,0.000000
1157,0.000000,0.0000,0.000000
1158,0.000000,0.0000,0.000000
1159,0.000000,0.0000,0.000000
1160,0.000000,0.0000,0.000000
1161,0.000000,0.0000,0.000000
1162,0.000000,0.0000,0.000000
1163,0.000000,0.0000,0.000000
1164,0.000000,0.0000,0.000000
1165,0.000000,0.0000,0.000000
1166,0.000000,0.0000,0.000000
1167,0.000000,0.0000,0.000000
1168,0.000000,0.0000,0.000000
1169,0.000000,0.0000,0.000000
1170,0.000000,0.0000,0.000000
1171,0.000000,0.0000,0.000000
1172,0.000000,0.0000,0.000000
1173,0.000000,0.0000,0.000000
1174,0.000000,0.0000,0.000000
1175,0.000000,0.0000,0.000000
1176,0.000000,0.0000,0.000000
1177,0.000000,0.0000,0.000000
1178,0.000000,0.0000,0.000000
1179,0.000000,0.0000,0.000000
1180,0.000000,0.0000,0.000000
1181,0.000000,0.0000,0.000000
1182,0.000000,0.0000,0.000000
1183,0.000000,0.0000,0.000000
1184,0.000000,0.0000,0.000000
1185,0.000000,0.0000,0.000000
1186,0.000000,0.0000,0.000000
1187,0.000000,0.0000,0.000000
1188,0.000000,0.0000,0.000000
1189,0.000000,0.0000,0.000000
1190,0.000000,0.0000,0.000000
1191,0.000000,0.0000,0.000000
1192,0.000000,0.0000,0.000000
1193,0.000000,0.0000,0.000000
1194,0.000000,0.0000,0.000000
1195,0.000000,0.0000,0.000000
1196,0.000000,0.0000,0.000000
1197,0.000000,0.0000,0.000000
1198,0.000000,0.0000,0.000000
1199,0.000000,0.0000,0.000000
1200,0.000000,0.0000,0.000000
1201,0.000000,0.0000,0.000000
1202,0.000000,0.0000,0.000000
1203,0.000000,0.0000,0.000000
1204,0.000000,0.0000,0.000000
1205,0.000000,0.0000,0.000000
1206,0.000000,0.0000,0.000000
1207,0.000000,0.0000,0.000000
1208,0.000000,0.0000,0.000000
1209,0.000000,0.0000,0.000000
1210,0.000000,0.0000,0.000000
1211,0.000000,0.0000,0.000000
1212,0.000000,0.0000,0.000000
1213,0.000000,0.0000,0.000000
1214,0.000000,0.0000,0.000000
1215,0.000000,0.0000,0.000000
1216,0.000000,0.0000,0.000000
1217,0.000000,0.0000,0.000000
1218,0.000000,0.0000,0.000000
1219,0.000000,0.0000,0.000000
1220,0.000000,0.0000,0.000000
1221,0.000000,0.0000,0.000000
1222,0.000000,0.0000,0.000000
1223,0.000000,0.0000,0.000000
1224,0.000000,0.0000,0.000000
1225,0.000000,0.0000,0.000000
1226,0.000000,0.0000,0.000000
1227,0.000000,0.0000,0.000000
1228,0.000000,0.0000,0.000000
1229,0.081725,38.1868,0.000000
1230,0.091018,42.5289,0.000000
1231,0.085528,39.9636,0.000000
1232,0.110905,51.8213,0.000000
1233,0.101066,47.2236,0.000000
1234,0.090660,42.3616,0.000000
1235,0.071904,33.5976,0.000000
1236,0.090403,42.2415,0.000000
1237,0.099515,46.4991,0.000000
1238,0.109225,51.0364,0.000000
1239,0.113409,52.9913,0.000000
1240,0.104240,48.7071,0.000000
1241,0.113553,53.0586,0.000000
1242,0.105604,49.3443,0.000000
1243,0.113662,53.1092,0.000000
1244,0.116834,54.5913,0.000000
1245,0.111299,52.0051,0.000000
1246,0.117267,54.7939,0.000000
1247,0.121347,56.7004,0.000000
1248,0.132217,61.7793,0.000000
1249,0.127135,59.4045,0.000000
1250,0.120210,56.1688,0.000000
1251,0.114441,53.4736,0.000000
1252,0.109450,51.1413,0.000000
1253,0.120619,56.3600,0.000000
1254,0.123190,57.5616,0.000000
1255,0.129915,60.7039,0.000000
1256,0.134448,62.8220,0.000000
1257,0.132079,61.7149,0.000000
1258,0.135248,63.1957,0.000000
1259,0.121059,56.5659,0.000000
1260,0.127239,59.4535,0.000000
1261,0.116908,54.6262,0.000000
1262,0.114746,53.6157,0.000000
1263,0.104770,48.9546,0.000000
1264,0.101496,47.4246,0.000000
1265,0.109960,51.3796,0.000000
1266,0.110731,51.7401,0.000000
1267,0.126781,59.2394,0.000000
1268,0.125418,58.6026,0.000000
1269,0.135303,63.2214,0.000000
1270,0.143917,67.2463,0.000000
1271,0.147546,68.9419,0.000000
1272,0.153756,71.8434,0.000000
1273,0.157757,73.7131,0.000000
1274,0.154754,72.3097,0.000000
1275,0.157278,73.4894,0.000000
1276,0.162396,75.8807,0.000000
1277,0.167681,78.3502,0.000000
1278,0.166578,77.8346,0.000000
1279,0.163461,76.3784,0.000000
1280,0.164633,76.9260,0.000000
1281,0.167558,78.2928,0.000000
1282,0.164842,77.0236,0.000000
1283,0.153120,71.5463,0.000000
1284,0.154782,72.3231,0.000000
1285,0.151295,70.6935,0.000000
1286,0.151180,70.6398,0.000000
1287,0.159092,74.3370,0.000000
1288,0.163078,76.1992,0.000000
1289,0.166112,77.6169,0.000000
1290,0.169964,79.4170,0.000000
1291,0.173179,80.9190,0.000000
1292,0.172071,80.4015,0.000000
1293,0.166113,77.6174,0.000000
1294,0.162621,75.9856,0.000000
1295,0.169833,79.3557,0.000000
1296,0.167429,78.2324,0.000000
1297,0.164395,76.8149,0.000000
1298,0.157503,73.5945,0.000000
1299,0.156407,73.0821,0.000000
1300,0.152663,71.3331,0.000000
1301,0.149090,69.6634,0.000000
1302,0.146371,68.3930,0.000000
1303,0.148564,69.4178,0.000000
1304,0.150170,70.1682,0.000000
1305,0.155284,72.5574,0.000000
1306,0.162525,75.9411,0.000000
1307,0.167058,78.0589,0.000000
1308,0.163531,76.4112,0.000000
1309,0.163511,76.4016,0.000000
1310,0.159254,74.4127,0.000000
1311,0.155653,72.7302,0.000000
1312,0.158061,73.8553,0.000000
1313,0.161406,75.4182,0.000000
1314,0.158910,74.2518,0.000000
1315,0.147997,69.1524,0.000000
1316,0.151255,70.6748,0.000000
1317,0.154376,72.1335,0.000000
1318,0.157508,73.5966,0.000000
1319,0.156146,72.9602,0.000000
1320,0.155925,72.8569,0.000000
1321,0.152312,71.1690,0.000000
1322,0.151286,70.6896,0.000000
1323,0.155825,72.8106,0.000000
1324,0.158894,74.2444,0.000000
1325,0.157667,73.6709,0.000000
1326,0.163677,76.4795,0.000000
1327,0.162781,76.0606,0.000000
1328,0.165112,77.1496,0.000000
1329,0.169738,79.3111,0.000000
1330,0.164964,77.0804,0.000000
1331,0.164773,76.9915,0.000000
1332,0.165309,77.2418,0.000000
1333,0.171118,79.9560,0.000000
1334,0.171754,80.2532,0.000000
1335,0.173604,81.1177,0.000000
1336,0.176169,82.3163,0.000000
1337,0.174288,81.4371,0.000000
1338,0.174537,81.5536,0.000000
1339,0.173271,80.9620,0.000000
1340,0.172796,80.7401,0.000000
1341,0.177749,83.0543,0.000000
1342,0.177095,82.7491,0.000000
1343,0.178008,83.1754,0.000000
1344,0.173756,81.1888,0.000000
1345,0.173000,80.8354,0.000000
1346,0.173572,81.1025,0.000000
1347,0.172557,80.6286,0.000000
1348,0.171893,80.3180,0.000000
1349,0.172281,80.4997,0.000000
1350,0.177225,82.8097,0.000000
1351,0.182895,85.4590,0.000000
1352,0.178618,83.4604,0.000000
1353,0.179026,83.6513,0.000000
1354,0.180443,84.3134,0.000000
1355,0.178797,83.5441,0.000000
1356,0.181467,84.7915,0.000000
1357,0.180225,84.2116,0.000000
1358,0.174065,81.3329,0.000000
1359,0.173405,81.0249,0.000000
1360,0.177639,83.0031,0.000000
1361,0.180524,84.3511,0.000000
1362,0.176722,82.5746,0.000000
1363,0.172992,80.8319,0.000000
1364,0.175171,81.8501,0.000000
1365,0.173943,81.2762,0.000000
1366,0.172478,80.5915,0.000000
1367,0.173100,80.8823,0.000000
1368,0.175218,81.8720,0.000000
1369,0.172521,80.6116,0.000000
1370,0.172624,80.6600,0.000000
1371,0.177156,82.7776,0.000000
1372,0.172999,80.8348,0.000000
1373,0.172821,80.7518,0.000000
1374,0.171453,80.1126,0.000000
1375,0.175194,81.8606,0.000000
1376,0.177204,82.7998,0.000000
1377,0.177426,82.9038,0.000000
1378,0.179817,84.0206,0.000000
1379,0.176972,82.6914,0.000000
1380,0.177603,82.9861,0.000000
1381,0.174188,81.3906,0.000000
1382,0.173014,80.8421,0.000000
1383,0.175470,81.9897,0.000000
1384,0.175369,81.9425,0.000000
1385,0.175548,82.0261,0.000000
1386,0.172589,80.6433,0.000000
1387,0.174876,81.7122,0.000000
1388,0.179649,83.9425,0.000000
1389,0.180087,84.1472,0.000000
1390,0.179551,83.8964,0.000000
1391,0.179026,83.6510,0.000000
1392,0.176364,82.4075,0.000000
1393,0.174844,81.6973,0.000000
1394,0.175112,81.8224,0.000000
1395,0.176052,82.2615,0.000000
1396,0.176186,82.3242,0.000000
1397,0.174479,81.5264,0.000000
1398,0.176172,82.3176,0.000000
1399,0.174069,81.3351,0.000000
1400,0.172612,80.6543,0.000000
1401,0.170299,79.5732,0.000000
1402,0.171228,80.0074,0.000000
1403,0.170980,79.8916,0.000000
1404,0.172516,80.6092,0.000000
1405,0.171617,80.1892,0.000000
1406,0.169745,79.3146,0.000000
1407,0.170557,79.6938,0.000000
1408,0.166160,77.6393,0.000000
1409,0.168825,78.8846,0.000000
1410,0.173125,80.8939,0.000000
1411,0.170717,79.7688,0.000000
1412,0.169534,79.2158,0.000000
1413,0.170161,79.5090,0.000000
1414,0.175184,81.8559,0.000000
1415,0.176724,82.5755,0.000000
1416,0.177055,82.7301,0.000000
1417,0.176161,82.3124,0.000000
1418,0.177773,83.0659,0.000000
1419,0.182231,85.1487,0.000000
1420,0.185730,86.7835,0.000000
1421,0.185980,86.9004,0.000000
1422,0.193027,90.1935,0.000000
1423,0.192639,90.0118,0.000000
1424,0.197566,92.3143,0.000000
1425,0.198162,92.5928,0.000000
1426,0.190279,88.9090,0.000000
1427,0.187395,87.5616,0.000000
1428,0.185645,86.7438,0.000000
1429,0.189052,88.3358,0.000000
1430,0.189001,88.3122,0.000000
1431,0.188607,88.1282,0.000000
1432,0.189974,88.7668,0.000000
1433,0.194432,90.8496,0.000000
1434,0.196837,91.9733,0.000000
1435,0.196339,91.7407,0.000000
1436,0.195831,91.5033,0.000000
1437,0.195121,91.1715,0.000000
1438,0.192931,90.1485,0.000000
1439,0.192250,89.8304,0.000000
1440,0.191157,89.3195,0.000000
1441,0.194404,90.8369,0.000000
1442,0.191403,89.4346,0.000000
1443,0.195126,91.1740,0.000000
1444,0.196631,91.8772,0.000000
1445,0.195271,91.2420,0.000000
1446,0.197558,92.3106,0.000000
1447,0.199275,93.1127,0.000000
1448,0.195739,91.4606,0.000000
1449,0.195472,91.3356,0.000000
1450,0.216493,101.1577,0.000000
1451,0.221300,103.4041,0.000000
1452,0.221132,103.3257,0.000000
1453,0.223106,104.2479,0.000000
1454,0.230252,107.5869,0.000000
1455,0.233269,108.9965,0.000000
1456,0.230843,107.8630,0.000000
1457,0.225812,105.5121,0.000000
1458,0.221703,103.5923,0.000000
1459,0.222793,104.1017,0.000000
1460,0.215524,100.7049,0.000000
1461,0.222511,103.9699,0.000000
1462,0.224711,104.9977,0.000000
1463,0.229155,107.0741,0.000000
1464,0.235115,109.8593,0.000000
1465,0.230711,107.8013,0.000000
1466,0.216464,101.1444,0.000000
1467,0.213251,99.6429,0.000000
1468,0.219501,102.5633,0.000000
1469,0.223424,104.3963,0.000000
1470,0.221572,103.5311,0.000000
1471,0.228959,106.9827,0.000000
1472,0.228258,106.6550,0.000000
1473,0.232158,108.4775,0.000000
1474,0.235985,110.2657,0.000000
1475,0.236813,110.6526,0.000000
1476,0.240596,112.4201,0.000000
1477,0.240646,112.4434,0.000000
1478,0.240947,112.5843,0.000000
1479,0.242918,113.5050,0.000000
1480,0.236805,110.6489,0.000000
1481,0.238402,111.3950,0.000000
1482,0.233022,108.8814,0.000000
1483,0.230006,107.4719,0.000000
1484,0.237422,110.9373,0.000000
1485,0.241657,112.9161,0.000000
1486,0.247934,115.8488,0.000000
1487,0.242562,113.3388,0.000000
1488,0.242621,113.3665,0.000000
1489,0.239805,112.0506,0.000000
1490,0.242448,113.2853,0.000000
1491,0.234784,109.7044,0.000000
1492,0.235217,109.9067,0.000000
1493,0.224124,104.7236,0.000000
1494,0.220279,102.9268,0.000000
1495,0.228314,106.6815,0.000000
1496,0.239699,112.0013,0.000000
1497,0.238816,111.5887,0.000000
1498,0.242188,113.1640,0.000000
1499,0.241307,112.7522,0.000000
1500,0.233229,108.9778,0.000000
1501,0.231745,108.2846,0.000000
1502,0.234619,109.6273,0.000000
1503,0.233377,109.0471,0.000000
1504,0.234912,109.7641,0.000000
1505,0.230150,107.5393,0.000000
1506,0.228901,106.9557,0.000000
1507,0.230513,107.7086,0.000000
1508,0.245631,114.7728,0.000000
1509,0.241974,113.0639,0.000000
1510,0.234439,109.5432,0.000000
1511,0.235777,110.1686,0.000000
1512,0.236771,110.6330,0.000000
1513,0.240180,112.2258,0.000000
1514,0.237310,110.8847,0.000000
1515,0.229814,107.3821,0.000000
1516,0.225664,105.4429,0.000000
1517,0.220408,102.9872,0.000000
1518,0.222947,104.1737,0.000000
1519,0.226834,105.9900,0.000000
1520,0.227771,106.4278,0.000000
1521,0.229962,107.4516,0.000000
1522,0.231214,108.0366,0.000000
